id,budget_id,date,amount,payee_name,category_id,category_name,account_name,memo,approved,cleared,transfer_account_id,transfer_account_name,debt_transaction_type,is_split,parent_transaction_id
bc209797-3781-4fa5-a365-a7cac213e2d0,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-24,-16.99,Amazon Prime,9a9f9e4f-30c3-448a-a847-92526ec6db95,Electronics,Rewards Visa,,1,cleared,,,,0,
85722124-2493-4c4c-9c19-20ce0fc5abb8,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-21,-8.99,Amazon Marketplace,9a9f9e4f-30c3-448a-a847-92526ec6db95,Electronics,Rewards Visa,,1,cleared,,,,0,
1e8477e1-ef4c-40f6-a49e-014ec8c59090,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-21,-24.99,Amazon,c7826ef0-d98c-4bd1-8608-d3b91e038b30,Baby & Kids,Rewards Visa,,1,cleared,,,,0,
7e5d19b5-e8d9-43e8-82ab-cc56718b97f2,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-21,-28.99,AMZN Mktp,951382ad-29ea-45c0-8de2-3b05bae9f1b2,Home Goods,Rewards Visa,,1,cleared,,,,0,
755fe2d8-a364-411a-b402-0f7f3f4a9db3,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-20,-88.38,NewsDaily Plus,36b782be-b33c-4ae9-9116-b3a794e430f1,Subscriptions,Rewards Visa,,0,cleared,,,,0,
f4102cc2-69c1-48d3-bbda-63e89c393a24,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-19,-16.99,Amazon Prime,951382ad-29ea-45c0-8de2-3b05bae9f1b2,Home Goods,Rewards Visa,,1,cleared,,,,0,
cef6bab1-bb5f-4310-9519-90d559ef3e33,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-19,-28.99,Amazon Prime,c7826ef0-d98c-4bd1-8608-d3b91e038b30,Baby & Kids,Rewards Visa,,1,cleared,,,,0,
bfdf6564-d21a-42f9-9532-d53924c39a9e,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-19,-43.74,Urban Threads,d9f19040-eab9-4326-8deb-aa0f1bd649eb,Clothing,Rewards Visa,,0,cleared,,,,0,
1b3b2105-bed7-430d-83f3-9d932d931cd4,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-18,-8.99,Amazon Marketplace,44672071-39c3-4d7f-b022-b50059b93a46,General Shopping,Rewards Visa,,1,cleared,,,,0,
7aeac020-fa45-4b39-8ddc-4bf015aed8e4,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-18,-9.99,Amazon,44672071-39c3-4d7f-b022-b50059b93a46,General Shopping,Rewards Visa,,1,cleared,,,,0,
c5758c1f-2bd1-4a8a-89aa-a32c96e0620f,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-17,-29.99,Amazon,951382ad-29ea-45c0-8de2-3b05bae9f1b2,Home Goods,Rewards Visa,,1,cleared,,,,0,
6cd5edf0-537c-47b3-989a-27d49ff7cf11,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-17,-96.83,NewsDaily Plus,36b782be-b33c-4ae9-9116-b3a794e430f1,Subscriptions,Rewards Visa,,0,cleared,,,,0,
abeb5bc5-eee6-4b5c-bbab-c0a2e8a9ec75,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-16,-22.99,Amazon Prime,951382ad-29ea-45c0-8de2-3b05bae9f1b2,Home Goods,Rewards Visa,,1,cleared,,,,0,
16d9e80a-38ab-4358-9349-96f904953bf3,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-16,744.17,Reconciliation Balance Adjustment,,Uncategorized,Investment Account,Entered automatically by YNAB,1,reconciled,,,,0,
6b8b73b4-44cd-49b9-9e87-572d140e4f3b,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-14,-12.99,Amazon,44672071-39c3-4d7f-b022-b50059b93a46,General Shopping,Rewards Visa,,1,cleared,,,,0,
342e3e4d-36e6-488b-b825-b412ed51bf38,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-13,-49.06,FastNet Internet,50e0e035-d713-4a6d-be1f-e853184fe2df,Internet,Rewards Visa,,0,cleared,,,,0,
c1bd6aca-f167-433c-8a45-f6fb7e22f7c2,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-11,-252.52,Transfer : Savings,beacd8ec-29f5-4a5a-93e9-c6c71036d6b3,Savings Transfer,Main Checking,,1,cleared,09bcca8d-e0e3-4c7d-a5df-cbdb47b261df,Savings,,0,
9a874dfe-9cc8-43eb-a7e5-3a4e39b0c553,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-11,252.52,Transfer : Main Checking,,Uncategorized,Savings,,1,cleared,efdfffd0-fbc6-4fdd-bbc9-0aa37b1f0086,Main Checking,,0,
cb8482f3-a208-4413-a342-10457db7a7e5,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-08,-22.99,Amazon Prime,44672071-39c3-4d7f-b022-b50059b93a46,General Shopping,Rewards Visa,,1,cleared,,,,0,
3558e84b-3da1-4238-b4d5-4fcb1b7b2d47,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-08,-24.99,Amazon Marketplace,951382ad-29ea-45c0-8de2-3b05bae9f1b2,Home Goods,Rewards Visa,,1,cleared,,,,0,
9c1ec3d5-e6f2-40fd-baa7-dcd757e13517,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-08,-19.99,Amazon Marketplace,c7826ef0-d98c-4bd1-8608-d3b91e038b30,Baby & Kids,Rewards Visa,,1,cleared,,,,0,
0a9459c1-e54a-404b-9c64-cab0e5503920,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-08,-39.19,Valley Fresh Market,19a59c78-334b-4401-8019-5e12b9e917d6,Groceries,Rewards Visa,,0,cleared,,,,0,
b15fb8a9-72df-4802-a8dc-6938b59bdaad,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-06,-22.99,Amazon,951382ad-29ea-45c0-8de2-3b05bae9f1b2,Home Goods,Rewards Visa,,1,cleared,,,,0,
c0a4bfd0-c12e-4ff0-9aa0-9846e27ad89a,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-06,-866.3,Transfer : Rewards Visa,,Uncategorized,Main Checking,,1,cleared,ccddb669-3b7a-4665-ad26-652110322321,Rewards Visa,,0,
c64e3361-202a-43ef-aa0d-0ada12f4019b,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-06,866.3,Transfer : Main Checking,,Uncategorized,Rewards Visa,,1,cleared,efdfffd0-fbc6-4fdd-bbc9-0aa37b1f0086,Main Checking,,0,
c3fd81f9-e704-4eb1-8d48-31458b72e4a2,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-02,-91.94,Highway Gas Station,0f0823c2-1186-461d-a46e-1d41ad869106,Gas,Rewards Visa,,0,cleared,,,,0,
6a6866fe-0a76-4373-9509-b7513062e459,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-02,3919.14,Employer Direct Deposit,39d68c8a-3411-4f92-ae06-ab91a308bc67,Inflow: Ready to Assign,Main Checking,,1,cleared,,,,0,
3189a694-910d-4f93-8e79-ec97d7077aab,aaaaaaaa-bbbb-cccc-dddd-eeeeeeeeeeee,2025-10-01,1207.84,Reconciliation Balance Adjustment,,Uncategorized,Investment Account,Entered automatically by YNAB,1,reconciled,,,,0,
